52,26,26,9,16,5,8,5,4,2,1,6,3,3,2,9,2,5,1,1,2,4,2,0,4,0,1,1,3,0,2,2,1,4,4,0,2,0,2,3,2,0,2,2,0,1,3,0,1,0,2,0,4,3,2,0,0,2,2,2,0,2,4,2,7,1,19,0,5,5,1,0,0,1,11,0,2,2,0,0,0,2,0,0,0,0,6,0,0,0,6,0,1,0,0,1,1,0,1,5,1,5,0,1,7,4,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,2,1,0,0,0,3,0,1,1,2,2,0,0,1,0,0,0,0,0,0,1,1,0,2,1,2,27,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,2,4,0,0,1,1,0,0,1,0,4,1,2,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,2,1,1,1,0,0,5,2,0,0,0,0,1,0,0,1,0,0,2,3,0,2,1,1,0,0,2,0,0,5,0,0,1,0,0,8,0,0,0,1,0,2,1,3,0,1,0,0,4,2,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,1,0,0,5,0,0,3,0,0,0,0,1,1,1,0,0,0,1,2791,1
19,9,9,5,7,22,10,21,8,7,8,5,5,7,8,6,10,10,11,1,10,4,0,5,2,4,3,4,1,1,4,2,3,0,4,1,2,5,4,3,2,5,0,0,1,2,2,3,0,2,0,3,3,1,3,1,2,7,0,3,2,3,4,0,5,2,1,1,0,1,3,1,1,2,2,4,0,1,1,0,0,5,3,3,1,0,0,1,0,1,4,0,1,0,0,3,2,1,0,2,0,4,1,1,1,1,0,0,0,0,4,1,1,1,3,1,4,0,0,1,2,0,0,1,0,1,1,1,1,0,0,0,0,0,3,2,0,0,0,2,0,1,0,1,0,0,3,1,0,2,1,0,0,0,2,0,0,0,0,0,0,2,0,5,0,0,0,3,0,1,0,0,4,5,0,0,1,1,0,0,5,1,0,0,0,3,0,0,0,1,0,0,0,1,2,0,1,2,3,1,0,4,1,0,0,0,1,0,0,0,1,0,0,2,0,5,1,0,1,0,1,0,1,2,0,0,6,0,2,0,1,0,1,2,0,0,0,1,0,0,0,1,4,0,1,1,1,0,2,1,2,1,1,1,0,2,0,0,1,0,1,2,1,1,1,1,0,1,1,1,0,1,0,2,0,0,1,1,0,3,0,1,1,0,0,1,1,4,1,3,0,0,0,2,0,1,0,0,4,0,1613,1
2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1
4,2,2,1,2,1,0,1,1,1,2,2,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,174,1
4,2,2,1,2,1,0,1,1,1,2,2,0,0,0,0,1,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,177,1
10,13,13,7,6,12,7,11,15,12,10,3,3,5,4,7,6,3,11,5,6,12,5,2,2,4,4,2,1,7,3,1,0,3,5,6,1,7,3,4,1,6,7,4,5,0,2,3,1,3,3,0,1,1,2,2,2,2,3,4,1,7,3,5,0,3,1,3,4,4,3,4,1,1,1,0,2,5,0,0,3,5,0,0,0,0,1,0,4,3,1,0,4,0,1,1,0,2,4,3,2,4,0,2,0,0,1,2,1,1,1,1,4,3,3,0,0,3,1,5,1,3,1,3,2,1,1,0,1,0,1,1,0,0,4,2,0,5,0,2,3,3,3,0,2,2,2,1,2,2,1,1,3,1,8,5,0,1,4,3,0,0,1,0,1,0,1,2,0,0,7,2,0,2,3,1,1,1,0,0,3,0,2,1,2,0,0,0,0,2,2,1,0,1,4,1,1,0,3,0,2,1,0,2,1,0,2,0,0,2,1,2,0,2,0,3,3,2,0,3,0,0,1,1,0,2,6,2,3,0,1,0,1,1,2,3,3,3,0,0,0,1,5,0,0,0,1,0,2,0,2,1,2,0,0,2,0,1,2,1,2,3,0,0,2,1,0,3,2,0,2,0,10,2,1,2,0,2,1,0,0,1,0,0,1,3,2,2,1,0,0,1,1,1,3,0,1,0,2,0,2196,1
4,2,2,1,2,1,0,1,1,1,2,2,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165,1
3,0,0,1,3,1,4,1,1,1,1,0,0,1,3,3,1,1,2,0,1,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,434,1
5,3,3,5,2,4,3,4,4,4,1,0,0,1,0,0,0,0,2,1,0,3,1,3,2,1,1,4,0,0,2,0,0,1,1,0,0,1,2,1,0,1,1,1,2,1,2,2,1,0,0,0,2,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,2,0,1,0,0,3,0,0,0,0,1,1,0,4,0,0,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,629,1
1,0,0,1,0,1,0,1,1,1,2,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,156,1
