4,2,2,1,2,1,0,1,1,1,2,2,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,173,1
25,39,39,20,13,13,14,13,3,3,3,15,9,6,5,4,3,12,0,7,3,11,7,2,3,5,6,3,8,3,9,10,2,0,1,3,12,3,8,8,10,6,8,7,14,6,0,0,4,1,1,4,3,1,3,2,14,6,0,5,6,3,2,8,9,1,3,4,2,1,0,5,3,4,3,1,4,2,0,1,0,5,5,0,0,1,0,0,2,1,8,2,2,1,1,0,3,2,0,1,6,3,0,1,4,3,0,3,0,0,2,1,0,0,0,2,1,3,13,0,1,9,12,1,2,2,2,2,0,3,0,1,0,0,1,1,0,8,0,2,0,1,0,0,4,3,1,1,1,3,3,4,0,0,0,5,2,1,3,2,0,2,0,0,2,2,1,10,0,2,0,2,2,2,0,2,1,5,1,0,1,2,2,5,3,0,0,0,0,1,1,1,0,0,1,8,0,2,4,7,2,2,2,0,3,0,4,0,0,4,6,1,6,3,0,1,5,1,0,2,0,0,4,1,0,0,0,1,0,2,3,0,6,2,1,1,0,0,1,0,1,0,1,0,0,1,0,0,2,3,1,1,4,0,1,3,1,2,0,0,1,0,0,1,1,0,0,0,2,0,2,0,2,6,0,0,1,1,0,0,1,0,1,0,1,0,1,1,3,0,0,0,0,1,1,0,5,0,0,0,2889,1
4,2,2,2,3,3,0,2,1,1,2,2,0,0,0,1,1,0,1,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,1,3,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240,1
2,0,0,0,2,0,0,0,2,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1
2,2,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1
16,8,8,8,8,16,3,15,10,8,1,4,5,2,2,3,2,4,9,3,2,3,3,0,3,1,1,4,0,4,1,0,0,1,1,4,0,1,2,2,0,1,0,3,4,1,2,1,1,0,4,0,0,0,0,2,6,2,7,0,1,0,0,0,1,0,0,0,1,0,5,0,2,0,3,1,3,2,2,1,0,3,0,0,2,1,1,5,0,0,3,1,2,1,0,1,1,1,1,0,1,0,0,0,1,2,0,1,0,0,0,0,1,0,4,1,0,1,0,0,1,0,0,0,5,5,0,0,0,0,1,0,0,0,1,3,0,1,0,2,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,2,2,1,0,0,0,0,1,5,0,0,6,0,3,1,0,2,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,6,0,1,0,0,0,0,1,0,0,2,1,1,0,0,1,0,1,0,0,1,2,0,2,2,0,0,1,1,1,5,0,0,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,4,0,2,0,1,0,1,0,0,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1161,1
2,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1
7,5,5,5,3,8,3,8,4,3,1,1,4,1,1,1,1,2,2,5,0,1,3,0,1,1,0,3,2,2,1,2,0,0,0,2,2,1,2,0,2,1,1,2,0,0,3,0,0,1,1,0,1,0,0,1,0,0,1,2,1,0,0,0,0,3,1,2,2,0,2,2,0,0,1,1,2,0,2,0,1,1,0,1,2,0,0,0,1,2,1,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,1,2,0,1,0,1,1,2,1,2,2,2,1,1,1,1,1,2,1,0,1,1,1,0,0,3,0,0,0,1,0,2,0,0,1,3,1,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,978,1
4,2,2,1,2,1,0,1,1,1,2,2,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,188,1
12,7,6,5,6,5,7,5,3,3,1,5,2,1,3,0,0,2,1,1,0,1,2,5,3,3,2,2,2,0,6,1,2,1,3,0,1,1,5,1,1,1,1,2,4,1,0,2,1,0,2,1,1,3,6,3,5,0,0,0,0,6,2,0,1,4,1,0,1,1,1,0,0,1,0,1,0,1,1,6,0,1,0,0,1,5,1,1,0,0,0,1,0,5,0,0,1,3,3,1,0,4,0,1,0,0,2,1,2,0,3,0,0,0,1,1,1,1,9,0,0,1,9,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,2,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,4,0,0,1,1,0,0,1,0,1,2,0,1,0,0,0,4,0,0,3,6,0,0,0,0,0,4,0,0,1,1,0,4,1,1,0,0,0,1,3,0,1,2,0,0,0,0,1,1,2,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,1430,1
